,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
790,1330,8687_39924,791,462,346,False,False,False,True,False,1,1.2203389830508475,1.2662337662337662,tumor/pdl1-
791,1330,8687_39924,792,789,346,False,False,False,False,False,1,-0.20903954802259886,-0.2077922077922078,Unassigned
792,1330,8687_39924,793,197,350,False,False,False,False,False,1,0.3333333333333333,0.3181818181818182,Unassigned
793,1330,8687_39924,794,1020,349,False,False,False,False,False,1,-0.2655367231638418,-0.2597402597402597,Unassigned
794,1330,8687_39924,795,1427,356,False,False,False,False,False,1,0.7062146892655368,0.6688311688311688,Unassigned
795,1330,8687_39924,796,262,350,False,False,False,True,False,1,0.655367231638418,0.6688311688311688,tumor/pdl1-
796,1330,8687_39924,797,279,349,False,False,False,True,False,1,1.0960451977401129,1.1233766233766234,tumor/pdl1-
797,1330,8687_39924,798,1135,351,False,False,False,False,False,1,-0.022598870056497175,-0.006493506493506494,Unassigned
798,1330,8687_39924,799,1457,350,False,False,False,True,False,1,1.152542372881356,1.2207792207792207,tumor/pdl1-
799,1330,8687_39924,800,425,351,False,False,False,True,False,1,1.03954802259887,1.077922077922078,tumor/pdl1-
800,1330,8687_39924,801,802,357,False,False,False,False,False,1,-0.2937853107344633,-0.2987012987012987,Unassigned
801,1330,8687_39924,802,1175,357,False,False,False,False,False,1,-0.4293785310734463,-0.42207792207792205,Unassigned
802,1330,8687_39924,803,138,353,False,False,False,True,False,1,1.3615819209039548,1.3831168831168832,tumor/pdl1-
803,1330,8687_39924,804,675,351,False,False,False,True,False,1,0.96045197740113,0.961038961038961,tumor/pdl1-
804,1330,8687_39924,805,1161,355,False,False,False,False,False,1,-0.1694915254237288,-0.16883116883116883,Unassigned
805,1330,8687_39924,806,1410,353,False,False,False,False,False,1,-0.7288135593220338,-0.7012987012987013,Unassigned
806,1330,8687_39924,807,521,354,False,True,False,True,False,1,-0.02824858757062147,-0.025974025974025976,tumor/pdl1+
807,1330,8687_39924,808,586,355,False,False,False,True,False,1,1.9548022598870056,2.0714285714285716,tumor/pdl1-
808,1330,8687_39924,809,403,356,False,False,False,True,False,1,0.9378531073446328,0.948051948051948,tumor/pdl1-
809,1330,8687_39924,810,704,357,False,False,False,False,False,1,-0.3220338983050847,-0.33116883116883117,Unassigned
810,1330,8687_39924,811,1372,366,False,False,False,True,False,1,4.5141242937853105,4.694805194805195,tumor/pdl1-
811,1330,8687_39924,812,207,355,False,False,False,False,False,1,0.4406779661016949,0.43506493506493504,Unassigned
812,1330,8687_39924,813,1103,360,False,False,False,False,False,1,0.2768361581920904,0.2922077922077922,Unassigned
813,1330,8687_39924,814,1300,359,False,False,False,False,False,1,-0.22598870056497175,-0.22727272727272727,Unassigned
